Simu_round	Time_Greedy	Time_exhaus	Number_Greedy	Number_exhaus	Info	greedy_PE	exhaus_PE	greedy_PIC	exhaus_PIC
208	0	0	2	2		0.6717,0.427,0.4527,0.5171;0.6717,0.427,0.3761,0.4916	0.4527,0.6717,0.427,0.5171;0.6717,0.427,0.3761,0.4916	0.6756,0.4918,0.4992,0.5555;0.6756,0.4918,0.4102,0.5259	0.4992,0.6756,0.4918,0.5555;0.6756,0.4918,0.4102,0.5259
209	0	0	0	0	Both_failed	0	0	0	0
210	0	0	0	0	Both_failed	0	0	0	0
211	0	0	0	0	Both_failed	0	0	0	0
212	0	0	0	0	Both_failed	0	0	0	0
213	0	0	0	0	Both_failed	0	0	0	0
214	0	0	0	0	Both_failed	0	0	0	0
215	0	0	0	0	Both_failed	0	0	0	0
216	0	0	0	0	Both_failed	0	0	0	0
217	0	0	0	0	Both_failed	0	0	0	0
218	0	0	0	0	Both_failed	0	0	0	0
219	0	0	0	0	Both_failed	0	0	0	0
220	0	0	0	0	Both_failed	0	0	0	0
221	0	0	0	0	Both_failed	0	0	0	0
222	0	0	0	0	Both_failed	0	0	0	0
223	0	0	0	0	Both_failed	0	0	0	0
224	0	0	0	0	Both_failed	0	0	0	0
225	0	0	0	0	Both_failed	0	0	0	0
226	0	0	0	0	Both_failed	0	0	0	0
227	0	0	0	0	Both_failed	0	0	0	0
228	0	0	0	0	Both_failed	0	0	0	0
229	0	0	4	6	Exhaus	0.7029,0.5901,0.6493,0.6474;0.7029,0.5901,0.427,0.5733;0.7029,0.5901,0.4951,0.596;0.7029,0.5901,0.5616,0.6182	0.5901,0.7029,0.6493,0.6474;0.5901,0.7029,0.427,0.5733;0.5901,0.7029,0.4951,0.596;0.5901,0.7029,0.5616,0.6182;0.7029,0.427,0.4951,0.5417;0.7029,0.4951,0.5616,0.5865	0.7014,0.6102,0.672,0.6612;0.7014,0.6102,0.4918,0.6011;0.7014,0.6102,0.5632,0.6249;0.7014,0.6102,0.5958,0.6358	0.6102,0.7014,0.672,0.6612;0.6102,0.7014,0.4918,0.6011;0.6102,0.7014,0.5632,0.6249;0.6102,0.7014,0.5958,0.6358;0.7014,0.4918,0.5632,0.5855;0.7014,0.5632,0.5958,0.6201
230	0	0	1	1		0.6654,0.6717,0.6686	0.6717,0.6654,0.6686	0.6918,0.6756,0.6837	0.6756,0.6918,0.6837
231	0	0	0	0	Both_failed	0	0	0	0
232	0	0	0	0	Both_failed	0	0	0	0
233	0	0	0	0	Both_failed	0	0	0	0
234	0	0	0	0	Both_failed	0	0	0	0
235	0	0	0	0	Both_failed	0	0	0	0
236	0	0	0	0	Both_failed	0	0	0	0
237	0	0	0	0	Both_failed	0	0	0	0
238	0	0	0	0	Both_failed	0	0	0	0
239	0	0	0	0	Both_failed	0	0	0	0
240	0	0	0	0	Both_failed	0	0	0	0
241	0	0	0	0	Both_failed	0	0	0	0
242	0	0	0	0	Both_failed	0	0	0	0
243	0	0	0	0	Both_failed	0	0	0	0
244	0	0	4	4		0.8288,0.6501,0.7394;0.8288,0.6501,0.7394;0.8288,0.5535,0.6911;0.8288,0.7522,0.7905	0.6501,0.8288,0.7394;0.8288,0.6501,0.7394;0.8288,0.5535,0.6911;0.8288,0.7522,0.7905	0.7978,0.642,0.7199;0.7978,0.642,0.7199;0.7978,0.5812,0.6895;0.7978,0.73,0.7639	0.642,0.7978,0.7199;0.7978,0.642,0.7199;0.7978,0.5812,0.6895;0.7978,0.73,0.7639
245	0	0	4	11	Exhaus	0.4951,0.427,0.5233,0.4818;0.4951,0.427,0.4527,0.4583;0.4951,0.427,0.6717,0.5313;0.4951,0.427,0.6501,0.5241	0.427,0.4951,0.6717,0.5313;0.4951,0.427,0.5233,0.4818;0.4951,0.427,0.4527,0.4583;0.4951,0.427,0.6717,0.5313;0.4951,0.427,0.6501,0.5241;0.4951,0.5233,0.6717,0.5634;0.4951,0.4527,0.6717,0.5398;0.4951,0.6501,0.6717,0.6056;0.4951,0.6717,0.6501,0.6056;0.427,0.5233,0.6501,0.5335;0.427,0.4527,0.6501,0.5099	0.5632,0.4918,0.535,0.53;0.5632,0.4918,0.4992,0.5181;0.5632,0.4918,0.6756,0.5769;0.5632,0.4918,0.642,0.5657	0.4918,0.5632,0.6756,0.5769;0.5632,0.4918,0.535,0.53;0.5632,0.4918,0.4992,0.5181;0.5632,0.4918,0.6756,0.5769;0.5632,0.4918,0.642,0.5657;0.5632,0.535,0.6756,0.5913;0.5632,0.4992,0.6756,0.5793;0.5632,0.642,0.6756,0.6269;0.5632,0.6756,0.642,0.6269;0.4918,0.535,0.642,0.5563;0.4918,0.4992,0.642,0.5443
246	0	0	0	0	Both_failed	0	0	0	0
247	0	0	0	0	Both_failed	0	0	0	0
248	0	0	0	0	Both_failed	0	0	0	0
249	0	0	0	0	Both_failed	0	0	0	0
250	0	0	0	0	Both_failed	0	0	0	0
251	0	0	3	6	Exhaus	0.7454,0.5901,0.2749,0.5368;0.7454,0.5901,0.5233,0.6196;0.7454,0.5901,0.427,0.5875	0.2749,0.5901,0.7454,0.5368;0.2749,0.5901,0.7029,0.5226;0.5901,0.5233,0.7454,0.6196;0.5901,0.5233,0.7029,0.6054;0.5901,0.427,0.7454,0.5875;0.5901,0.427,0.7029,0.5733	0.7446,0.6102,0.3648,0.5732;0.7446,0.6102,0.535,0.6299;0.7446,0.6102,0.4918,0.6155	0.3648,0.6102,0.7446,0.5732;0.3648,0.6102,0.7014,0.5588;0.6102,0.535,0.7446,0.6299;0.6102,0.535,0.7014,0.6155;0.6102,0.4918,0.7446,0.6155;0.6102,0.4918,0.7014,0.6011
252	0	0	3	3		0.8288,0.6717,0.7502;0.8288,0.4124,0.6206;0.8288,0.4527,0.6407	0.6717,0.8288,0.7502;0.4124,0.8288,0.6206;0.8288,0.4527,0.6407	0.7978,0.6756,0.7367;0.7978,0.4662,0.632;0.7978,0.4992,0.6485	0.6756,0.7978,0.7367;0.4662,0.7978,0.632;0.7978,0.4992,0.6485
253	0	0	0	0	Both_failed	0	0	0	0
254	0	0	0	0	Both_failed	0	0	0	0
255	0	0	1	1		0.8288,0.6717,0.7502	0.6717,0.8288,0.7502	0.7978,0.6756,0.7367	0.6756,0.7978,0.7367
256	0	0	0	0	Both_failed	0	0	0	0
257	0	0	0	0	Both_failed	0	0	0	0
258	0	0	0	0	Both_failed	0	0	0	0
259	0	0	0	0	Both_failed	0	0	0	0
260	0	0	2	2		0.7454,0.4527,0.427,0.5417;0.7454,0.4527,0.5233,0.5738	0.7454,0.427,0.4527,0.5417;0.7454,0.4527,0.5233,0.5738	0.7446,0.4992,0.4918,0.5785;0.7446,0.4992,0.535,0.5929	0.7446,0.4918,0.4992,0.5785;0.7446,0.4992,0.535,0.5929
261	0	0	0	0	Both_failed	0	0	0	0
262	0	0	1	1		0.5233,0.427,0.4124,0.4542	0.427,0.5233,0.4124,0.4542	0.535,0.4918,0.4662,0.4977	0.4918,0.535,0.4662,0.4977
263	0	0	0	0	Both_failed	0	0	0	0
264	0	0	2	6	Exhaus	0.7454,0.427,0.5233,0.5652;0.7454,0.427,0.7522,0.6415	0.5141,0.427,0.5233,0.4881;0.5141,0.427,0.7522,0.5644;0.2995,0.427,0.5233,0.4166;0.2995,0.427,0.7522,0.4929;0.427,0.7454,0.5233,0.5652;0.427,0.7454,0.7522,0.6415	0.7446,0.4918,0.535,0.5905;0.7446,0.4918,0.73,0.6555	0.5862,0.4918,0.535,0.5377;0.5862,0.4918,0.73,0.6027;0.3142,0.4918,0.535,0.447;0.3142,0.4918,0.73,0.512;0.4918,0.7446,0.535,0.5905;0.4918,0.7446,0.73,0.6555
265	0	0	0	0	Both_failed	0	0	0	0
266	0	0	0	0	Both_failed	0	0	0	0
267	0	0	0	0	Both_failed	0	0	0	0
268	0	0	1	2	Exhaus	0.6717,0.7169,0.427,0.6052	0.6717,0.7169,0.427,0.6052;0.7169,0.4518,0.427,0.5319	0.6756,0.7204,0.4918,0.6293	0.6756,0.7204,0.4918,0.6293;0.7204,0.45,0.4918,0.5541
269	0	0	0	0	Both_failed	0	0	0	0
270	0	0	3	5	Exhaus	0.6717,0.7522,0.5233,0.6491;0.6717,0.7522,0.7522,0.7254;0.6717,0.7522,0.6717,0.6985	0.5233,0.7522,0.6717,0.6491;0.5233,0.6717,0.7522,0.6491;0.5233,0.6717,0.6717,0.6222;0.7522,0.6717,0.7522,0.7254;0.7522,0.6717,0.6717,0.6985	0.6756,0.73,0.535,0.6469;0.6756,0.73,0.73,0.7119;0.6756,0.73,0.6756,0.6937	0.535,0.73,0.6756,0.6469;0.535,0.6756,0.73,0.6469;0.535,0.6756,0.6756,0.6287;0.73,0.6756,0.73,0.7119;0.73,0.6756,0.6756,0.6937
271	0	0	0	0	Both_failed	0	0	0	0
272	0	0	0	0	Both_failed	0	0	0	0
273	0	0	1	1		0.7057,0.5616,0.6337	0.5616,0.7057,0.6337	0.673,0.5958,0.6344	0.5958,0.673,0.6344
274	0	0	0	0	Both_failed	0	0	0	0
275	0	0	1	1		0.7522,0.5141,0.5535,0.6066	0.7522,0.5535,0.5141,0.6066	0.73,0.5862,0.5812,0.6325	0.73,0.5812,0.5862,0.6325
276	0	0	0	0	Both_failed	0	0	0	0
277	0	0	0	0	Both_failed	0	0	0	0
278	0	0	0	0	Both_failed	0	0	0	0
279	0	0	1	1		0.4124,0.6717,0.427,0.5037	0.427,0.4124,0.6717,0.5037	0.4662,0.6756,0.4918,0.5445	0.4918,0.4662,0.6756,0.5445
280	0	0	0	0	Both_failed	0	0	0	0
281	0	0	0	0	Both_failed	0	0	0	0
282	0	0	0	0	Both_failed	0	0	0	0
283	0	0	0	0	Both_failed	0	0	0	0
284	0	0	0	0	Both_failed	0	0	0	0
285	0	0	0	0	Both_failed	0	0	0	0
286	0	0	0	0	Both_failed	0	0	0	0
287	0	0	1	1		0.8808,0.5616,0.5233,0.2749,0.5602	0.5233,0.2749,0.5616,0.8808,0.5601	0.8442,0.5958,0.535,0.3648,0.585	0.535,0.3648,0.5958,0.8442,0.585
288	0	0	0	0	Both_failed	0	0	0	0
289	0	0	3	3		0.8288,0.7029,0.7658;0.8288,0.7169,0.7728;0.8288,0.2995,0.5641	0.7029,0.8288,0.7658;0.7169,0.8288,0.7728;0.8288,0.2995,0.5641	0.7978,0.7014,0.7496;0.7978,0.7204,0.7591;0.7978,0.3142,0.556	0.7014,0.7978,0.7496;0.7204,0.7978,0.7591;0.7978,0.3142,0.556
290	0	0	1	1		0.8288,0.6717,0.7502	0.8288,0.6717,0.7502	0.7978,0.6756,0.7367	0.7978,0.6756,0.7367
291	0	0	3	2	Greedy_partly_contained	0.7454,0.5901,0.6717,0.6691;0.7454,0.5901,0.2551,0.5302;0.7454,0.5901,0.5616,0.6324	0.6654,0.6717,0.6686;0.6654,0.5616,0.6135	0.7446,0.6102,0.6756,0.6768;0.7446,0.6102,0.3318,0.5622;0.7446,0.6102,0.5958,0.6502	0.6918,0.6756,0.6837;0.6918,0.5958,0.6438
292	0	0	1	1		0.7522,0.6717,0.427,0.617	0.427,0.6717,0.7522,0.617	0.73,0.6756,0.4918,0.6325	0.4918,0.6756,0.73,0.6325
293	0	0	0	0	Both_failed	0	0	0	0
294	0	0	3	3		0.8288,0.4951,0.662;0.8288,0.2551,0.5419;0.8288,0.5901,0.7094	0.4951,0.8288,0.662;0.2551,0.8288,0.5419;0.5901,0.8288,0.7094	0.7978,0.5632,0.6805;0.7978,0.3318,0.5648;0.7978,0.6102,0.704	0.5632,0.7978,0.6805;0.3318,0.7978,0.5648;0.6102,0.7978,0.704
295	0	0	1	2	Exhaus	0.6717,0.5233,0.4859,0.5603	0.4859,0.6717,0.5233,0.5603;0.4859,0.5233,0.5141,0.5078	0.6756,0.535,0.5478,0.5861	0.5478,0.6756,0.535,0.5861;0.5478,0.535,0.5862,0.5563
296	0	0	0	0	Both_failed	0	0	0	0
297	0	0	1	1		0.8288,0.5233,0.676	0.8288,0.5233,0.676	0.7978,0.535,0.6664	0.7978,0.535,0.6664
298	0	0	1	1		0.7454,0.5616,0.6535	0.7454,0.5616,0.6535	0.7446,0.5958,0.6702	0.7446,0.5958,0.6702
299	0	0	1	2	Exhaus	0.6717,0.7522,0.712	0.6717,0.7522,0.712;0.4124,0.7522,0.5823	0.6756,0.73,0.7028	0.6756,0.73,0.7028;0.4662,0.73,0.5981
300	0	0	0	0	Both_failed	0	0	0	0
301	0	0	0	0	Both_failed	0	0	0	0
302	0	0	3	3		0.8808,0.4951,0.688;0.8808,0.4859,0.6834;0.8808,0.427,0.6539	0.4951,0.8808,0.688;0.4859,0.8808,0.6834;0.8808,0.427,0.6539	0.8442,0.5632,0.7037;0.8442,0.5478,0.696;0.8442,0.4918,0.668	0.5632,0.8442,0.7037;0.5478,0.8442,0.696;0.8442,0.4918,0.668
303	0	0	1	1		0.6493,0.5535,0.6717,0.6248	0.6493,0.5535,0.6717,0.6248	0.672,0.5812,0.6756,0.6429	0.672,0.5812,0.6756,0.6429
304	0	0	1	1		0.8808,0.5535,0.7171	0.5535,0.8808,0.7171	0.8442,0.5812,0.7127	0.5812,0.8442,0.7127
305	0	0	0	0	Both_failed	0	0	0	0
306	0	0	0	0	Both_failed	0	0	0	0
307	0	0	0	0	Both_failed	0	0	0	0
308	0	0	0	0	Both_failed	0	0	0	0
309	0	0	0	0	Both_failed	0	0	0	0
310	0	0	1	1		0.4951,0.4518,0.5233,0.4901	0.4518,0.4951,0.5233,0.4901	0.5632,0.45,0.535,0.5161	0.45,0.5632,0.535,0.5161
311	0	0	6	6		0.7454,0.6501,0.6501,0.6819;0.7454,0.6501,0.4124,0.6026;0.7454,0.6501,0.5233,0.6396;0.7454,0.5901,0.6501,0.6619;0.7454,0.5901,0.4124,0.5826;0.7454,0.5901,0.5233,0.6196	0.6501,0.6501,0.7454,0.6819;0.6501,0.7454,0.4124,0.6026;0.6501,0.7454,0.5233,0.6396;0.6501,0.7454,0.5901,0.6619;0.7454,0.5901,0.4124,0.5826;0.7454,0.5901,0.5233,0.6196	0.7446,0.642,0.642,0.6762;0.7446,0.642,0.4662,0.6176;0.7446,0.642,0.535,0.6405;0.7446,0.6102,0.642,0.6656;0.7446,0.6102,0.4662,0.607;0.7446,0.6102,0.535,0.6299	0.642,0.642,0.7446,0.6762;0.642,0.7446,0.4662,0.6176;0.642,0.7446,0.535,0.6405;0.642,0.7446,0.6102,0.6656;0.7446,0.6102,0.4662,0.607;0.7446,0.6102,0.535,0.6299
312	0	0	2	2		0.4951,0.4124,0.5233,0.4769;0.4951,0.4124,0.5616,0.4897	0.4124,0.5233,0.4951,0.4769;0.4124,0.4951,0.5616,0.4897	0.5632,0.4662,0.535,0.5215;0.5632,0.4662,0.5958,0.5417	0.4662,0.535,0.5632,0.5215;0.4662,0.5632,0.5958,0.5417
313	0	0	0	0	Both_failed	0	0	0	0
314	0	0	0	0	Both_failed	0	0	0	0
315	0	0	1	2	Exhaus	0.2995,0.4527,0.427,0.3931	0.4527,0.427,0.4124,0.4307;0.4527,0.427,0.2995,0.3931	0.3142,0.4992,0.4918,0.4351	0.4992,0.4918,0.4662,0.4857;0.4992,0.4918,0.3142,0.4351
316	0	0	0	0	Both_failed	0	0	0	0
317	0	0	1	1		0.6654,0.5616,0.6135	0.6654,0.5616,0.6135	0.6918,0.5958,0.6438	0.6918,0.5958,0.6438
318	0	0	0	0	Both_failed	0	0	0	0
319	0	0	1	1		0.7454,0.6501,0.427,0.6075	0.6501,0.7454,0.427,0.6075	0.7446,0.642,0.4918,0.6261	0.642,0.7446,0.4918,0.6261
320	0	0	2	2		0.8808,0.5535,0.7171;0.8808,0.5901,0.7354	0.5535,0.8808,0.7171;0.8808,0.5901,0.7354	0.8442,0.5812,0.7127;0.8442,0.6102,0.7272	0.5812,0.8442,0.7127;0.8442,0.6102,0.7272
321	0	0	3	4	Exhaus	0.8808,0.6654,0.7731;0.8808,0.5616,0.7212;0.8808,0.7522,0.8165	0.6654,0.5616,0.6135;0.6654,0.8808,0.7731;0.5616,0.8808,0.7212;0.7522,0.8808,0.8165	0.8442,0.6918,0.768;0.8442,0.5958,0.72;0.8442,0.73,0.7871	0.6918,0.5958,0.6438;0.6918,0.8442,0.768;0.5958,0.8442,0.72;0.73,0.8442,0.7871
322	0	0	0	0	Both_failed	0	0	0	0
323	0	0	0	0	Both_failed	0	0	0	0
324	0	0	0	0	Both_failed	0	0	0	0
325	0	0	0	0	Both_failed	0	0	0	0
326	0	0	0	0	Both_failed	0	0	0	0
327	0	0	3	3		0.8288,0.6717,0.7502;0.8288,0.3761,0.6024;0.8288,0.4124,0.6206	0.6717,0.8288,0.7502;0.3761,0.8288,0.6024;0.4124,0.8288,0.6206	0.7978,0.6756,0.7367;0.7978,0.4102,0.604;0.7978,0.4662,0.632	0.6756,0.7978,0.7367;0.4102,0.7978,0.604;0.4662,0.7978,0.632
328	0	0	1	1		0.6717,0.6717,0.4527,0.5987	0.6717,0.6717,0.4527,0.5987	0.6756,0.6756,0.4992,0.6168	0.6756,0.6756,0.4992,0.6168
329	0	0	0	0	Both_failed	0	0	0	0
330	0	0	0	0	Both_failed	0	0	0	0
331	0	0	0	0	Both_failed	0	0	0	0
332	0	0	0	0	Both_failed	0	0	0	0
333	0	0	0	0	Both_failed	0	0	0	0
334	0	0	0	0	Both_failed	0	0	0	0
335	0	0	0	0	Both_failed	0	0	0	0
336	0	0	0	0	Both_failed	0	0	0	0
337	0	0	0	0	Both_failed	0	0	0	0
338	0	0	1	1		0.8288,0.6717,0.7502	0.6717,0.8288,0.7502	0.7978,0.6756,0.7367	0.6756,0.7978,0.7367
339	0	0	0	0	Both_failed	0	0	0	0
340	0	0	0	0	Both_failed	0	0	0	0
341	0	0	1	1		0.8288,0.5901,0.7094	0.8288,0.5901,0.7094	0.7978,0.6102,0.704	0.7978,0.6102,0.704
342	0	0	0	0	Both_failed	0	0	0	0
343	0	0	0	0	Both_failed	0	0	0	0
344	0	0	0	0	Both_failed	0	0	0	0
345	0	0	1	1		0.6654,0.427,0.2551,0.4492	0.427,0.6654,0.2551,0.4492	0.6918,0.4918,0.3318,0.5051	0.4918,0.6918,0.3318,0.5051
346	0	0	0	0	Both_failed	0	0	0	0
347	0	0	0	0	Both_failed	0	0	0	0
348	0	0	0	0	Both_failed	0	0	0	0
349	0	0	1	1		0.8808,0.6717,0.7762	0.8808,0.6717,0.7762	0.8442,0.6756,0.7599	0.8442,0.6756,0.7599
350	0	0	2	2		0.7057,0.5901,0.6479;0.7057,0.4124,0.5591	0.5901,0.7057,0.6479;0.4124,0.7057,0.5591	0.673,0.6102,0.6416;0.673,0.4662,0.5696	0.6102,0.673,0.6416;0.4662,0.673,0.5696
351	0	0	0	0	Both_failed	0	0	0	0
352	0	0	0	0	Both_failed	0	0	0	0
353	0	0	2	2		0.7454,0.8808,0.427,0.6844;0.7454,0.8808,0.5535,0.7266	0.8808,0.427,0.7454,0.6844;0.8808,0.7454,0.5535,0.7266	0.7446,0.8442,0.4918,0.6935;0.7446,0.8442,0.5812,0.7233	0.8442,0.4918,0.7446,0.6935;0.8442,0.7446,0.5812,0.7233
354	0	0	0	0	Both_failed	0	0	0	0
355	0	0	0	0	Both_failed	0	0	0	0
356	0	0	0	0	Both_failed	0	0	0	0
357	0	0	0	0	Both_failed	0	0	0	0
358	0	0	1	2	Exhaus	0.6493,0.2995,0.7522,0.4124,0.5284	0.2995,0.5535,0.6493,0.4124,0.4787;0.2995,0.7522,0.6493,0.4124,0.5284	0.672,0.3142,0.73,0.4662,0.5456	0.3142,0.5812,0.672,0.4662,0.5084;0.3142,0.73,0.672,0.4662,0.5456
359	0	0	0	0	Both_failed	0	0	0	0
360	0	0	0	0	Both_failed	0	0	0	0
361	0	0	0	0	Both_failed	0	0	0	0
362	0	0	2	3	Exhaus	0.4124,0.5233,0.5141,0.4833;0.4124,0.5233,0.4124,0.4494	0.5141,0.2551,0.4124,0.3939;0.5141,0.4124,0.5233,0.4833;0.4124,0.4124,0.5233,0.4494	0.4662,0.535,0.5862,0.5291;0.4662,0.535,0.4662,0.4891	0.5862,0.3318,0.4662,0.4614;0.5862,0.4662,0.535,0.5291;0.4662,0.4662,0.535,0.4891
363	0	0	0	0	Both_failed	0	0	0	0
364	0	0	0	0	Both_failed	0	0	0	0
365	0	0	0	0	Both_failed	0	0	0	0
366	0	0	0	0	Both_failed	0	0	0	0
367	0	0	0	0	Both_failed	0	0	0	0
368	0	0	0	0	Both_failed	0	0	0	0
369	0	0	0	0	Both_failed	0	0	0	0
370	0	0	1	1		0.2995,0.5901,0.4527,0.4474	0.5901,0.2995,0.4527,0.4474	0.3142,0.6102,0.4992,0.4745	0.6102,0.3142,0.4992,0.4745
371	0	0	1	1		0.6654,0.427,0.5616,0.5513	0.6654,0.5616,0.427,0.5513	0.6918,0.4918,0.5958,0.5931	0.6918,0.5958,0.4918,0.5931
372	0	0	1	1		0.7522,0.427,0.6493,0.6095	0.6493,0.7522,0.427,0.6095	0.73,0.4918,0.672,0.6313	0.672,0.73,0.4918,0.6313
373	0	0	1	1		0.4951,0.5141,0.5535,0.4124,0.4938	0.5535,0.5141,0.4124,0.4951,0.4938	0.5632,0.5862,0.5812,0.4662,0.5492	0.5812,0.5862,0.4662,0.5632,0.5492
374	0	0	0	0	Both_failed	0	0	0	0
375	0	0	0	0	Both_failed	0	0	0	0
376	0	0	0	0	Both_failed	0	0	0	0
377	0	0	1	1		0.7522,0.4951,0.6236	0.4951,0.7522,0.6236	0.73,0.5632,0.6466	0.5632,0.73,0.6466
378	0	0	0	0	Both_failed	0	0	0	0
379	0	0	0	0	Both_failed	0	0	0	0
380	0	0	0	0	Both_failed	0	0	0	0
381	0	0	3	3		0.8288,0.7029,0.7658;0.8288,0.2551,0.5419;0.8288,0.7454,0.7871	0.8288,0.7029,0.7658;0.8288,0.2551,0.5419;0.8288,0.7454,0.7871	0.7978,0.7014,0.7496;0.7978,0.3318,0.5648;0.7978,0.7446,0.7712	0.7978,0.7014,0.7496;0.7978,0.3318,0.5648;0.7978,0.7446,0.7712
382	0	0	0	0	Both_failed	0	0	0	0
383	0	0	0	0	Both_failed	0	0	0	0
384	0	0	0	0	Both_failed	0	0	0	0
385	0	0	1	1		0.5141,0.5535,0.6149,0.5608	0.5141,0.6149,0.5535,0.5608	0.5862,0.5812,0.6454,0.6043	0.5862,0.6454,0.5812,0.6043
386	0	0	0	0	Both_failed	0	0	0	0
387	0	0	2	2		0.6654,0.4951,0.4124,0.5243;0.6654,0.4951,0.427,0.5292	0.4124,0.4951,0.6654,0.5243;0.4951,0.6654,0.427,0.5292	0.6918,0.5632,0.4662,0.5737;0.6918,0.5632,0.4918,0.5823	0.4662,0.5632,0.6918,0.5737;0.5632,0.6918,0.4918,0.5823
388	0	0	0	0	Both_failed	0	0	0	0
389	0	0	0	0	Both_failed	0	0	0	0
390	0	0	0	0	Both_failed	0	0	0	0
391	0	0	0	0	Both_failed	0	0	0	0
392	0	0	1	1		0.8808,0.4124,0.6466	0.4124,0.8808,0.6466	0.8442,0.4662,0.6552	0.4662,0.8442,0.6552
393	0	0	0	0	Both_failed	0	0	0	0
394	0	0	0	0	Both_failed	0	0	0	0
395	0	0	0	0	Both_failed	0	0	0	0
396	0	0	0	0	Both_failed	0	0	0	0
397	0	0	0	0	Both_failed	0	0	0	0
398	0	0	0	0	Both_failed	0	0	0	0
399	0	0	0	0	Both_failed	0	0	0	0
400	0	0	2	2		0.8808,0.4518,0.6663;0.8808,0.427,0.6539	0.8808,0.4518,0.6663;0.8808,0.427,0.6539	0.8442,0.45,0.6471;0.8442,0.4918,0.668	0.8442,0.45,0.6471;0.8442,0.4918,0.668
401	0	0	2	3	Exhaus	0.7454,0.4518,0.5616,0.5863;0.7454,0.4518,0.5901,0.5958	0.5616,0.7454,0.4518,0.5863;0.5616,0.5901,0.4518,0.5345;0.7454,0.5901,0.4518,0.5958	0.7446,0.45,0.5958,0.5968;0.7446,0.45,0.6102,0.6016	0.5958,0.7446,0.45,0.5968;0.5958,0.6102,0.45,0.552;0.7446,0.6102,0.45,0.6016
402	0	0	0	0	Both_failed	0	0	0	0
403	0	0	1	1		0.5616,0.4527,0.5901,0.4124,0.5042	0.5901,0.4124,0.4527,0.5616,0.5042	0.5958,0.4992,0.6102,0.4662,0.5429	0.6102,0.4662,0.4992,0.5958,0.5429
404	0	0	2	2		0.8288,0.7454,0.7871;0.8288,0.5535,0.6911	0.7454,0.8288,0.7871;0.5535,0.8288,0.6911	0.7978,0.7446,0.7712;0.7978,0.5812,0.6895	0.7446,0.7978,0.7712;0.5812,0.7978,0.6895
405	0	0	1	2	Exhaus	0.7522,0.427,0.3761,0.5184	0.7522,0.427,0.3761,0.5184;0.427,0.4527,0.3761,0.4186	0.73,0.4918,0.4102,0.544	0.73,0.4918,0.4102,0.544;0.4918,0.4992,0.4102,0.4671
406	0	0	0	0	Both_failed	0	0	0	0
407	0	0	0	0	Both_failed	0	0	0	0
408	0	0	0	0	Both_failed	0	0	0	0
409	0	0	1	1		0.7454,0.2995,0.4518,0.4989	0.2995,0.4518,0.7454,0.4989	0.7446,0.3142,0.45,0.5029	0.3142,0.45,0.7446,0.5029
410	0	0	0	0	Both_failed	0	0	0	0
411	0	0	1	1		0.6654,0.6501,0.4518,0.5891	0.6654,0.6501,0.4518,0.5891	0.6918,0.642,0.45,0.5946	0.6918,0.642,0.45,0.5946
412	0	0	0	0	Both_failed	0	0	0	0
413	0	0	1	1		0.7057,0.5901,0.6479	0.5901,0.7057,0.6479	0.673,0.6102,0.6416	0.6102,0.673,0.6416
414	0	0	2	2		0.8808,0.5616,0.7212;0.8808,0.5233,0.7021	0.8808,0.5616,0.7212;0.8808,0.5233,0.7021	0.8442,0.5958,0.72;0.8442,0.535,0.6896	0.8442,0.5958,0.72;0.8442,0.535,0.6896
415	0	0	0	0	Both_failed	0	0	0	0
416	0	0	0	0	Both_failed	0	0	0	0
417	0	0	0	0	Both_failed	0	0	0	0
418	0	0	0	0	Both_failed	0	0	0	0
419	0	0	2	2		0.8288,0.4527,0.6407;0.8288,0.7029,0.7658	0.4527,0.8288,0.6407;0.7029,0.8288,0.7658	0.7978,0.4992,0.6485;0.7978,0.7014,0.7496	0.4992,0.7978,0.6485;0.7014,0.7978,0.7496
420	0	0	0	0	Both_failed	0	0	0	0
421	0	0	0	0	Both_failed	0	0	0	0
422	0	0	0	0	Both_failed	0	0	0	0
423	0	0	0	0	Both_failed	0	0	0	0
424	0	0	1	1		0.7522,0.5141,0.5233,0.5965	0.5233,0.5141,0.7522,0.5965	0.73,0.5862,0.535,0.6171	0.535,0.5862,0.73,0.6171
425	0	0	0	0	Both_failed	0	0	0	0
426	0	0	1	1		0.7522,0.5141,0.4518,0.5727	0.5141,0.4518,0.7522,0.5727	0.73,0.5862,0.45,0.5887	0.5862,0.45,0.73,0.5887
427	0	0	2	2		0.7454,0.6501,0.5141,0.6365;0.7454,0.6501,0.4124,0.6026	0.7454,0.5141,0.6501,0.6365;0.7454,0.4124,0.6501,0.6026	0.7446,0.642,0.5862,0.6576;0.7446,0.642,0.4662,0.6176	0.7446,0.5862,0.642,0.6576;0.7446,0.4662,0.642,0.6176
428	0	0	1	1		0.2995,0.6501,0.6149,0.5215	0.6501,0.6149,0.2995,0.5215	0.3142,0.642,0.6454,0.5339	0.642,0.6454,0.3142,0.5339
429	0	0	0	0	Both_failed	0	0	0	0
430	0	0	1	1		0.6717,0.5901,0.4124,0.427,0.5253	0.4124,0.5901,0.6717,0.427,0.5253	0.6756,0.6102,0.4662,0.4918,0.561	0.4662,0.6102,0.6756,0.4918,0.561
431	0	0	0	0	Both_failed	0	0	0	0
432	0	0	0	0	Both_failed	0	0	0	0
